country,year,life-expectancy
East Asia & Pacific (IDA & IBRD countries),2009,73.12338376
Europe & Central Asia (IDA & IBRD countries),2009,70.82840185
Togo,2009,56.63060976
Thailand,2009,73.46173171
Tajikistan,2009,68.17053659
Turkmenistan,2009,64.88353659
Latin America & the Caribbean (IDA & IBRD countries),2009,73.68490023
Timor-Leste,2009,66.94668293
Middle East & North Africa (IDA & IBRD countries),2009,71.27714384
Tonga,2009,72.0317561
South Asia (IDA & IBRD),2009,66.30764253
Sub-Saharan Africa (IDA & IBRD countries),2009,55.62358699
Trinidad and Tobago,2009,69.61058537
Tunisia,2009,74.60170732
Turkey,2009,73.80321951
Tanzania,2009,60.5095122
Uganda,2009,55.18209756
Ukraine,2009,69.19
Upper middle income,2009,73.50559001
Uruguay,2009,76.24858537
United States,2009,78.3902439
Uzbekistan,2009,67.74456098
St. Vincent and the Grenadines,2009,72.15007317
Venezuela,2009,73.568
Virgin Islands (U.S.),2009,79.07317073
Vietnam,2009,74.82260976
Vanuatu,2009,70.55582927
World,2009,70.20894468
Samoa,2009,72.13068293
Yemen,2009,62.48534146
South Africa,2009,53.46709756
Zambia,2009,55.21417073
Zimbabwe,2009,47.62465854
Aruba,2010,74.95353659
Afghanistan,2010,58.97082927
Angola,2010,50.65417073
Albania,2010,77.03695122
Arab World,2010,69.74930273
United Arab Emirates,2010,76.6752439
Argentina,2010,75.48497561
Armenia,2010,74.22634146
Antigua and Barbuda,2010,75.30878049
Australia,2010,81.69512195
Austria,2010,80.58048781
Azerbaijan,2010,70.45131707
Burundi,2010,54.82919512
Belgium,2010,80.18292683
Benin,2010,58.72970732
Burkina Faso,2010,57.05139024
Bangladesh,2010,70.08029268
Bulgaria,2010,73.51219512
Bahrain,2010,76.12756098
Bahamas,2010,74.59239024
Bosnia and Herzegovina,2010,75.80768293
Belarus,2010,70.40487805
Belize,2010,69.78204878
Bolivia,2010,66.4077561
Brazil,2010,73.26414634
Barbados,2010,74.84529268
Brunei Darussalam,2010,77.59826829
Bhutan,2010,67.89241463
Botswana,2010,63.40229268
Central African Republic,2010,47.62531707
Canada,2010,81.19756098
Central Europe and the Baltics,2010,75.29534873
Switzerland,2010,82.24634146
Channel Islands,2010,80.01036585
Chile,2010,80.27580488
China,2010,75.00741463
Cote d'Ivoire,2010,50.15146342
Cameroon,2010,53.69482927
Democratic Republic of the Congo,2010,56.89614634
Republic of the Congo,2010,59.14312195
Colombia,2010,73.27785366
Comoros,2010,61.8305122
Cabo Verde,2010,72.59790244
Costa Rica,2010,78.73604878
Caribbean small states,2010,72.23940311
Cuba,2010,78.93563415
Cyprus,2010,79.38195122
Czech Republic,2010,77.42439024
Germany,2010,79.98780488
Djibouti,2010,60.36068293
Denmark,2010,79.1
Dominican Republic,2010,72.74980488
Algeria,2010,73.80404878
East Asia & Pacific (excluding high income),2010,73.25927019
Early-demographic dividend,2010,67.76414045
East Asia & Pacific,2010,74.19503594
Europe & Central Asia (excluding high income),2010,70.64275771
Europe & Central Asia,2010,75.84142161
Ecuador,2010,75.02980488
Egypt,2010,70.34029268
Euro area,2010,80.74662198
Eritrea,2010,61.46614634
Spain,2010,81.62682927
Estonia,2010,75.42926829
Ethiopia,2010,61.29612195
European Union,2010,79.72474301
Fragile and conflict affected situations,2010,59.75389298
Finland,2010,79.87073171
Fiji,2010,69.38436585
France,2010,81.66341463
Micronesia,2010,68.61226829
Gabon,2010,62.12082927
United Kingdom,2010,80.40243902
Georgia,2010,74.00243902
Guinea,2010,56.30504878
Gambia,2010,59.34060976
Guinea-Bissau,2010,53.81436585
Equatorial Guinea,2010,55.971
Greece,2010,80.38780488
Grenada,2010,72.5675122
Guatemala,2010,70.77546342
Guam,2010,78.10087805
Guyana,2010,66.04270732
High income,2010,79.87052805
Hong Kong,2010,82.97804878
Honduras,2010,72.39397561
Heavily indebted poor countries (HIPC),2010,58.63497839
Croatia,2010,76.47560976
Haiti,2010,61.24012195
Hungary,2010,74.20731707
IBRD only,2010,71.08699087
IDA & IBRD total,2010,68.66926368
IDA total,2010,60.87482402
IDA blend,2010,58.87295694
Indonesia,2010,68.14719512
IDA only,2010,61.85967782
India,2010,66.50614634
Ireland,2010,80.74390244
Iran,2010,73.98317073
Iraq,2010,68.49012195
Iceland,2010,81.89756098
Italy,2010,82.03658537
Jamaica,2010,74.84748781
Jordan,2010,73.43582927
Japan,2010,82.84268293
Kazakhstan,2010,68.29536585
Kenya,2010,58.71860976
Kyrgyz Republic,2010,69.3
Cambodia,2010,66.38565854
Kiribati,2010,65.30278049
Korea,2010,80.55121951
Kuwait,2010,74.11663415
Latin America & Caribbean (excluding high income),2010,73.81427266
Lao PDR,2010,64.33363415
Lebanon,2010,78.46536585
Liberia,2010,59.44129268
Libya,2010,71.73739024
St. Lucia,2010,74.47109756
Latin America & Caribbean,2010,74.03544109
Least developed countries: UN classification,2010,61.2969064
Low income,2010,58.93426979
Sri Lanka,2010,74.3392439
Lower middle income,2010,65.98827743
Low & middle income,2010,68.59776068
Lesotho,2010,47.48341463
Late-demographic dividend,2010,74.22598543
Lithuania,2010,73.26829268
Luxembourg,2010,80.63170732
Latvia,2010,73.48292683
Macao,2010,79.69039024
Morocco,2010,72.57692683
Moldova,2010,69.70926829
Madagascar,2010,63.36173171
Maldives,2010,76.20048781
Middle East & North Africa,2010,72.06370658
Mexico,2010,76.02678049
Middle income,2010,69.64095061
Macedonia,2010,74.72263415
Mali,2010,56.17980488
Malta,2010,81.39756098
Myanmar,2010,64.91748781
Middle East & North Africa (excluding high income),2010,71.48788838
Montenegro,2010,75.04529268
Mongolia,2010,67.60382927
Mozambique,2010,53.22690244
Mauritania,2010,62.00617073
Mauritius,2010,72.96731707
Malawi,2010,56.8362439
Malaysia,2010,74.15778049
North America,2010,78.8046116
Namibia,2010,62.48029268
New Caledonia,2010,77.47317073
Niger,2010,58.259
Nigeria,2010,51.3295122
Nicaragua,2010,73.58173171
Netherlands,2010,80.70243902
Norway,2010,80.99756098
Nepal,2010,67.97148781
New Zealand,2010,80.70243902
OECD members,2010,79.39299224
Oman,2010,76.05280488
Other small states,2010,65.11120412
Pakistan,2010,65.16256098
Panama,2010,76.86363415
Peru,2010,73.63980488
Philippines,2010,67.78331707
Papua New Guinea,2010,61.99482927
Poland,2010,76.24634146
Pre-demographic dividend,2010,56.33495435
Puerto Rico,2010,78.41163415
People's Democratic Republic of Korea,2010,68.90002439
Portugal,2010,79.02682927
Paraguay,2010,72.30129268
Pacific island small states,2010,69.13898191
Post-demographic dividend,2010,79.7070082
French Polynesia,2010,75.69539024
Qatar,2010,77.8255122
Romania,2010,73.45853659
Russian Federation,2010,68.84121951
Rwanda,2010,61.40178049
South Asia,2010,66.6897198
Saudi Arabia,2010,73.70160976
Sudan,2010,62.04258537
Senegal,2010,64.01443902
Singapore,2010,81.54146342
Solomon Islands,2010,67.06565854
Sierra Leone,2010,48.22895122
El Salvador,2010,71.67060976
Somalia,2010,54.02365854
Sub-Saharan Africa (excluding high income),2010,56.3070107
South Sudan,2010,53.66490244
Sub-Saharan Africa,2010,56.30873957
Small states,2010,66.74091435
Sao Tome and Principe,2010,65.85468293
Suriname,2010,70.36273171
Slovak Republic,2010,75.11219512
Slovenia,2010,79.42195122
Sweden,2010,81.45121951
Swaziland,2010,48.3457561
Syrian Arab Republic,2010,72.30743902
Chad,2010,49.86207317
East Asia & Pacific (IDA & IBRD countries),2010,73.31452916
Europe & Central Asia (IDA & IBRD countries),2010,71.12558777
Togo,2010,57.28156098
Thailand,2010,73.69436585
Tajikistan,2010,68.56339024
Turkmenistan,2010,65.0212439
Latin America & the Caribbean (IDA & IBRD countries),2010,73.90955654
Timor-Leste,2010,67.30839024
Middle East & North Africa (IDA & IBRD countries),2010,71.47953677
Tonga,2010,72.18260976
South Asia (IDA & IBRD),2010,66.6897198
Sub-Saharan Africa (IDA & IBRD countries),2010,56.30873957
Trinidad and Tobago,2010,69.79756098
Tunisia,2010,74.61170732
Turkey,2010,74.09092683
Tanzania,2010,61.62560976
Uganda,2010,55.83665854
Ukraine,2010,70.26536585
Upper middle income,2010,73.72682769
Uruguay,2010,76.39460976
United States,2010,78.54146342
Uzbekistan,2010,67.86129268
St. Vincent and the Grenadines,2010,72.34639024
Venezuela,2010,73.67160976
Virgin Islands (U.S.),2010,79.17317073
Vietnam,2010,74.99036585
Vanuatu,2010,70.84995122
World,2010,70.47163233
Samoa,2010,72.417
Yemen,2010,62.76873171
South Africa,2010,54.3907561
Zambia,2010,56.38385366
Zimbabwe,2010,49.57465854
Aruba,2011,75.08139024
Afghanistan,2011,59.32795122
Angola,2011,51.05931707
Albania,2011,77.24058537
Arab World,2011,69.93567023
United Arab Emirates,2011,76.85119512
Argentina,2011,75.64904878
Armenia,2011,74.34282927
Antigua and Barbuda,2011,75.46602439
Australia,2011,81.89512195
Austria,2011,80.98292683
Azerbaijan,2011,70.55180488
Burundi,2011,55.31202439
Belgium,2011,80.58536585
Benin,2011,58.93290244
Burkina Faso,2011,57.49204878
Bangladesh,2011,70.47195122
Bulgaria,2011,74.16341463
Bahrain,2011,76.26785366
Bahamas,2011,74.75441463
Bosnia and Herzegovina,2011,75.96292683
Belarus,2011,70.55365854
Belize,2011,69.84368293
Bolivia,2011,66.94256098
Brazil,2011,73.55234146
Barbados,2011,75.00814634
Brunei Darussalam,2011,77.93231707
Bhutan,2011,68.32319512
Botswana,2011,63.95160976
Central African Republic,2011,48.35043902
Canada,2011,81.44878049
Central Europe and the Baltics,2011,75.88847488
Switzerland,2011,82.69512195
Channel Islands,2011,80.1695122
Chile,2011,80.58697561
China,2011,75.20217073
Cote d'Ivoire,2011,50.51721951
Cameroon,2011,54.13736585
Democratic Republic of the Congo,2011,57.39863415
Republic of the Congo,2011,60.08517073
Colombia,2011,73.45480488
Comoros,2011,62.2127561
Cabo Verde,2011,72.70956098
Costa Rica,2011,78.89017073
Caribbean small states,2011,72.42984424
Cuba,2011,79.0395122
Cyprus,2011,79.5715122
Czech Republic,2011,77.87317073
Germany,2011,80.43658537
Djibouti,2011,60.85056098
Denmark,2011,79.8
Dominican Republic,2011,72.94529268
Algeria,2011,74.07
East Asia & Pacific (excluding high income),2011,73.4430183
Early-demographic dividend,2011,68.10189582
East Asia & Pacific,2011,74.35361573
Europe & Central Asia (excluding high income),2011,71.17969906
Europe & Central Asia,2011,76.34202108
Ecuador,2011,75.22643902
Egypt,2011,70.53331707
Euro area,2011,81.23264535
Eritrea,2011,62.06936585
Spain,2011,82.47560976
Estonia,2011,76.22926829
Ethiopia,2011,62.08302439
European Union,2011,80.23976313
Fragile and conflict affected situations,2011,60.11441077
Finland,2011,80.47073171
Fiji,2011,69.565
France,2011,82.11463415
Micronesia,2011,68.731
Gabon,2011,62.70509756
United Kingdom,2011,80.95121951
Georgia,2011,74.18204878
Guinea,2011,57.00053659
Gambia,2011,59.56058537
Guinea-Bissau,2011,54.15941463
Equatorial Guinea,2011,56.44682927
Greece,2011,80.73170732
Grenada,2011,72.79341463
Guatemala,2011,71.01041463
Guam,2011,78.35958537
Guyana,2011,66.12914634
High income,2011,80.11299004
Hong Kong,2011,83.42195122
Honduras,2011,72.57273171
Heavily indebted poor countries (HIPC),2011,59.23354975
Croatia,2011,76.77560976
Haiti,2011,61.64519512
Hungary,2011,74.85853659
IBRD only,2011,71.37314848
IDA & IBRD total,2011,68.96872232
IDA total,2011,61.31824629
IDA blend,2011,59.29214866
Indonesia,2011,68.33439024
IDA only,2011,62.31648156
India,2011,66.90417073
Ireland,2011,80.74634146
Iran,2011,74.41258537
Iraq,2011,68.70970732
Iceland,2011,82.35853659
Italy,2011,82.18780488
Jamaica,2011,75.0862439
Jordan,2011,73.59185366
Japan,2011,82.59121951
Kazakhstan,2011,68.98
Kenya,2011,59.53421951
Kyrgyz Republic,2011,69.60243902
Cambodia,2011,66.87287805
Kiribati,2011,65.44063415
Korea,2011,80.96707317
Kuwait,2011,74.2335122
Latin America & Caribbean (excluding high income),2011,74.03651562
Lao PDR,2011,64.79812195
Lebanon,2011,78.68985366
Liberia,2011,59.86434146
Libya,2011,71.68326829
St. Lucia,2011,74.63570732
Latin America & Caribbean,2011,74.25946261
Least developed countries: UN classification,2011,61.80584393
Low income,2011,59.57793208
Sri Lanka,2011,74.42456098
Lower middle income,2011,66.30388407
Low & middle income,2011,68.89670321
Lesotho,2011,48.2197561
Late-demographic dividend,2011,74.49107031
Lithuania,2011,73.56341463
Luxembourg,2011,80.98780488
Latvia,2011,73.57560976
Macao,2011,79.9062439
Morocco,2011,72.98543902
Moldova,2011,70.27109756
Madagascar,2011,63.80741463
Maldives,2011,76.3375122
Middle East & North Africa,2011,72.26478747
Mexico,2011,76.18565854
Middle income,2011,69.9185286
Macedonia,2011,74.8745122
Mali,2011,56.65468293
Malta,2011,80.74634146
Myanmar,2011,65.18090244
Middle East & North Africa (excluding high income),2011,71.68864264
Montenegro,2011,75.39131707
Mongolia,2011,68.12253659
Mozambique,2011,53.73829268
Mauritania,2011,62.29248781
Mauritius,2011,73.26682927
Malawi,2011,58.50012195
Malaysia,2011,74.2867561
North America,2011,78.92051971
Namibia,2011,63.27717073
New Caledonia,2011,76.72682927
Niger,2011,59.20456098
Nigeria,2011,51.73780488
Nicaragua,2011,73.90129268
Netherlands,2011,81.20487805
Norway,2011,81.29512195
Nepal,2011,68.40663415
New Zealand,2011,80.90487805
OECD members,2011,79.63619928
Oman,2011,76.32763415
Other small states,2011,65.54745432
Pakistan,2011,65.447
Panama,2011,77.05168293
Peru,2011,73.84497561
Philippines,2011,67.89065854
Papua New Guinea,2011,62.15263415
Poland,2011,76.69512195
Pre-demographic dividend,2011,56.89001605
Puerto Rico,2011,78.67317073
People's Democratic Republic of Korea,2011,69.18790244
Portugal,2011,80.47073171
Paraguay,2011,72.48719512
Pacific island small states,2011,69.33835472
Post-demographic dividend,2011,79.97431755
French Polynesia,2011,75.91702439
Qatar,2011,78.02780488
Romania,2011,74.4097561
Russian Federation,2011,69.68390244
Rwanda,2011,62.15536585
South Asia,2011,67.06643156
Saudi Arabia,2011,73.85485366
Sudan,2011,62.45553659
Senegal,2011,64.69536585
Singapore,2011,81.74390244
Solomon Islands,2011,67.29121951
Sierra Leone,2011,49.03473171
El Salvador,2011,71.95617073
Somalia,2011,54.35695122
Sub-Saharan Africa (excluding high income),2011,56.93884864
South Sudan,2011,54.205
Sub-Saharan Africa,2011,56.94037983
Small states,2011,67.09576247
Sao Tome and Principe,2011,66.00378049
Suriname,2011,70.59939024
Slovak Republic,2011,75.95853659
Slovenia,2011,79.97073171
Sweden,2011,81.80243902
Swaziland,2011,48.66139024
Syrian Arab Republic,2011,71.48614634
Chad,2011,50.33195122
East Asia & Pacific (IDA & IBRD countries),2011,73.49685806
Europe & Central Asia (IDA & IBRD countries),2011,71.65296765
Togo,2011,57.93078049
Thailand,2011,73.89239024
Tajikistan,2011,68.89178049
Turkmenistan,2011,65.16560976
Latin America & the Caribbean (IDA & IBRD countries),2011,74.13658123
Timor-Leste,2011,67.57673171
Middle East & North Africa (IDA & IBRD countries),2011,71.68054497
Tonga,2011,72.33473171
South Asia (IDA & IBRD),2011,67.06643156
Sub-Saharan Africa (IDA & IBRD countries),2011,56.94037983
Trinidad and Tobago,2011,69.98031707
Tunisia,2011,74.62621951
Turkey,2011,74.36734146
Tanzania,2011,62.63209756
Uganda,2011,56.4637561
Ukraine,2011,70.80926829
Upper middle income,2011,73.99426217
Uruguay,2011,76.54119512
United States,2011,78.64146342
Uzbekistan,2011,67.98141463
St. Vincent and the Grenadines,2011,72.5187561
Venezuela,2011,73.79165854
Virgin Islands (U.S.),2011,79.37317073
Vietnam,2011,75.15680488
Vanuatu,2011,71.13456098
World,2011,70.74817865
Samoa,2011,72.70126829
Yemen,2011,63.05353659
South Africa,2011,55.29565854
Zambia,2011,57.42219512
Zimbabwe,2011,51.60036585
Aruba,2012,75.2057561
Afghanistan,2012,59.67960976
Angola,2012,51.464
Albania,2012,77.44397561
Arab World,2012,70.12541289
United Arab Emirates,2012,77.02414634
Argentina,2012,75.8162439
Armenia,2012,74.45209756
Antigua and Barbuda,2012,75.62180488
Australia,2012,82.04634146
Austria,2012,80.93658537
Azerbaijan,2012,70.62395122
Burundi,2012,55.78929268
Belgium,2012,80.38536585
Benin,2012,59.12197561
Burkina Faso,2012,57.87931707
Bangladesh,2012,70.86026829
Bulgaria,2012,74.31463415
Bahrain,2012,76.40763415
Bahamas,2012,74.91446342
Bosnia and Herzegovina,2012,76.12017073
Belarus,2012,71.96585366
Belize,2012,69.90514634
Bolivia,2012,67.44546342
Brazil,2012,73.83958537
Barbados,2012,75.17102439
Brunei Darussalam,2012,78.25258537
Bhutan,2012,68.72290244
Botswana,2012,64.22273171
Central African Republic,2012,49.10529268
Canada,2012,81.56243902
Central Europe and the Baltics,2012,75.9934886
Switzerland,2012,82.69756098
Channel Islands,2012,80.31865854
Chile,2012,80.89485366
China,2012,75.39292683
Cote d'Ivoire,2012,50.86334146
Cameroon,2012,54.5875122
Democratic Republic of the Congo,2012,57.85407317
Republic of the Congo,2012,60.92390244
Colombia,2012,73.63078049
Comoros,2012,62.58297561
Cabo Verde,2012,72.82821951
Costa Rica,2012,79.05353659
Caribbean small states,2012,72.60232708
Cuba,2012,79.14160976
Cyprus,2012,79.76226829
Czech Republic,2012,78.07560976
Germany,2012,80.53902439
Djibouti,2012,61.29597561
Denmark,2012,80.05121951
Dominican Republic,2012,73.13531707
Algeria,2012,74.32409756
East Asia & Pacific (excluding high income),2012,73.62293062
Early-demographic dividend,2012,68.42800337
East Asia & Pacific,2012,74.55145032
Europe & Central Asia (excluding high income),2012,71.48284129
Europe & Central Asia,2012,76.47836544
Ecuador,2012,75.433
Egypt,2012,70.72914634
Euro area,2012,81.22695191
Eritrea,2012,62.64497561
Spain,2012,82.42682927
Estonia,2012,76.32682927
Ethiopia,2012,62.79353659
European Union,2012,80.25109941
Fragile and conflict affected situations,2012,60.46288959
